member.id,age,gender,ad.group,prev.purchase,n.visit,predicted.incomeleve,visit.id,site.visit,purchase.prob,activity.level,time.spent.onwebsite,attention,purchased.after.visit,review
5173806,54,1,0,0,2,1,2978094,0,0.15558826832618,0,0,9,0,0
7642302,53,1,0,0,1,1,8335793,0,0.155935091880728,0,0,8,0,0
6705121,54,1,0,0,1,4,4282190,0,0.187800165462846,0,0,8,0,0
4007125,56,1,0,0,1,2,5678726,0,0.170717531062462,0,0,8,0,0
634108,51,1,0,0,2,3,1172374,0,0.167012917707337,0,0,4,0,0
634108,51,1,0,0,2,3,2201301,0,0.170303900990421,0,0,3,0,0
3748389,60,1,0,1,1,1,6049329,0,0.223501155227131,0,0,6,0,0
612006,53,1,0,0,1,2,5929473,0,0.155251428420797,0,0,16,0,0
8372473,56,0,0,0,1,1,7825044,0,0.134694523414655,0,0,6,0,0
2863575,56,0,0,1,3,3,1369218,0,0.218934322891353,0,0,9,0,0
2863575,56,0,0,1,3,3,3150188,0,0.22223522116556,0,0,9,0,0
2863575,56,0,0,1,3,3,9210,0,0.218328410073904,0,0,3,0,0
7961776,52,1,0,0,2,1,5896226,0,0.159460955937123,0,0,6,0,0
7961776,52,1,0,0,2,1,9647614,0,0.152010122769067,0,0,2,0,0
6221645,53,0,0,0,1,1,2293834,0,0.130944905828967,0,0,4,0,0
6490184,59,1,0,0,1,1,2581399,0,0.161743907907865,0,0,2,0,0
5239571,59,1,0,1,1,2,4650096,0,0.244378023301462,0,0,2,0,0
9271918,62,1,1,3,2,2,5590124,1,0.371066957384947,2,3,6,1,1
9271918,62,1,1,3,2,2,3406506,1,0.371381474231551,3,3,9,1,0
8991479,57,0,0,0,1,5,5563689,0,0.178333277643495,0,0,6,0,0
7473892,54,1,0,0,2,1,945235,0,0.165296337954562,0,0,4,0,0
7473892,54,1,0,0,2,1,3928424,0,0.162220560079043,0,0,8,0,0
5551070,63,1,0,1,1,3,8315929,0,0.245847929815463,0,0,4,0,0
3556636,56,1,0,0,2,2,6674555,0,0.172811652049366,0,0,8,0,0
3556636,56,1,0,0,2,2,7454860,0,0.173777429790042,0,0,2,0,0
550820,62,1,0,0,1,2,2496644,0,0.172820915411235,0,0,6,0,0
9391528,56,1,1,0,1,7,999453,1,0.211381007147811,3,1,3,0,0
4128480,55,1,0,1,1,3,3580807,0,0.245208414161679,0,0,6,0,0
9900074,51,1,1,0,1,2,6217584,0,0.161757056306596,0,0,6,0,0
73025,57,1,0,1,1,4,1644271,0,0.249947609646234,0,0,6,0,0
9190919,44,1,1,2,1,2,2896410,1,0.304748736233079,3,3,9,1,0
1593811,61,1,0,0,1,2,3543274,0,0.171191451326627,0,0,3,0,0
1732772,60,1,0,0,4,1,556254,0,0.173953605914068,0,0,4,0,0
1732772,60,1,0,0,4,1,123309,0,0.1585554564502,0,0,4,0,0
1732772,60,1,0,0,4,1,4420083,0,0.172145056158724,0,0,16,0,0
1732772,60,1,0,0,4,1,855785,1,0.180435248966125,3,2,6,0,0
2983161,59,1,0,1,3,2,5934233,1,0.245131479555855,1,3,3,0,0
2983161,59,1,0,1,3,2,9282248,0,0.243700252922046,0,0,6,0,0
2983161,59,1,0,1,3,2,8107601,0,0.236866310688139,0,0,6,0,0
7976056,57,0,0,0,1,6,4923685,0,0.168101778584808,0,0,2,0,0
2104759,58,1,0,3,1,5,1821133,0,0.383582165332564,0,0,4,0,0
7687407,60,1,0,1,1,2,9189881,0,0.228079108740253,0,0,24,0,0
5355385,52,1,0,0,1,1,5986313,0,0.151789533070048,0,0,3,0,0
5489935,65,1,0,0,1,3,6089454,0,0.181841451309067,0,0,6,0,0
2701055,62,1,0,0,3,1,2047381,0,0.164206700979323,0,0,12,0,0
2701055,62,1,0,0,3,1,8377480,0,0.16141189906526,0,0,4,0,0
2701055,62,1,0,0,3,1,1003627,0,0.157960503368371,0,0,4,0,0
9400026,56,1,1,1,1,5,872831,0,0.25397547026391,0,0,3,0,0
8890111,57,1,0,2,2,2,9152507,1,0.309998052384395,3,2,6,1,1
8890111,57,1,0,2,2,2,9477281,0,0.294042161225392,0,0,10,0,0
9226028,63,1,1,0,1,4,4738392,0,0.180382574861043,0,0,4,0,0
3018649,49,1,0,0,1,3,9011886,0,0.162931504579054,0,0,6,0,0
3598624,52,1,0,1,1,2,2622430,0,0.229358482076772,0,0,6,0,0
7856805,60,0,0,1,1,3,3616613,0,0.231358814770282,0,0,4,0,0
3093101,55,1,0,0,1,4,8908990,0,0.182859749088791,0,0,3,0,0
9991973,62,1,1,0,1,3,3538916,0,0.173764730040033,0,0,6,0,0
297136,42,0,0,0,2,1,2197536,0,0.12613718222761,0,0,12,0,0
297136,42,0,0,0,2,1,8681049,0,0.135315603548388,0,0,4,0,0
3054037,51,0,0,3,1,1,1772108,1,0.336470726051145,3,2,6,0,0
1272118,59,0,0,0,1,2,8109130,0,0.162364859391648,0,0,2,0,0
6046184,66,0,0,1,2,1,4874345,0,0.223370597197093,0,0,4,0,0
6046184,66,0,0,1,2,1,4378391,0,0.213172029675503,0,0,9,0,0
3239092,61,1,0,0,1,3,3266488,0,0.179265097763748,0,0,1,0,0
9419353,57,0,1,0,1,3,4643145,1,0.170148053600758,1,5,5,0,0
8796045,61,1,0,1,1,3,5830222,0,0.23735571363097,0,0,6,0,0
3145609,59,1,0,1,1,1,1585285,0,0.224131162766521,0,0,2,0,0
3743857,54,0,0,2,1,2,5367044,0,0.281838402901081,0,0,6,0,0
5046851,47,1,0,0,1,2,5839457,0,0.156072554525846,0,0,4,0,0
5165823,65,1,0,2,2,2,9187082,0,0.297262431969934,0,0,3,0,0
5165823,65,1,0,2,2,2,6931189,0,0.305974431314974,0,0,4,0,0
2001130,54,1,0,0,1,2,5156199,0,0.17391082915396,0,0,4,0,0
4297290,57,0,0,0,1,1,8790041,0,0.144848686736077,0,0,6,0,0
3891864,64,1,0,1,2,2,6048481,0,0.238170728150775,0,0,4,0,0
3891864,64,1,0,1,2,2,772037,0,0.237921837422072,0,0,6,0,0
9887626,60,1,1,0,1,2,913843,0,0.16892342241028,0,0,2,0,0
6874914,58,0,0,0,2,1,1713741,0,0.155803007642524,0,0,4,0,0
6874914,58,0,0,0,2,1,815493,0,0.158099406202666,0,0,2,0,0
2107954,54,1,0,1,1,3,7661506,0,0.237073209328063,0,0,2,0,0
4484036,53,1,0,1,1,2,4911477,0,0.227079828553286,0,0,28,0,0
8907037,54,1,0,0,2,1,3230200,0,0.155238857421934,0,0,4,0,0
8907037,54,1,0,0,2,1,8928485,0,0.161907904009564,0,0,6,0,0
6262345,65,1,0,0,1,3,4238429,0,0.170980527078352,0,0,2,0,0
4862250,60,1,0,3,1,5,6556348,1,0.39655271675487,1,5,5,1,1
2900920,57,1,0,0,2,2,9390273,0,0.181710281886609,0,0,10,0,0
2900920,57,1,0,0,2,2,1921524,0,0.175726517655845,0,0,3,0,0
2538254,58,1,0,7,2,3,786087,1,0.639372458686711,3,3,9,1,0
2538254,58,1,0,7,2,3,7734062,1,0.642256860645092,2,1,2,0,0
3911719,53,1,0,1,1,2,3848075,0,0.230988357655876,0,0,3,0,0
4014181,57,1,0,5,3,7,5037420,1,0.538825139900758,4,4,16,1,0
4014181,57,1,0,5,3,7,8571933,1,0.529739886005181,4,3,12,1,0
4014181,57,1,0,5,3,7,5030336,1,0.533100575289944,3,3,9,1,0
9753415,48,1,1,2,1,2,531532,1,0.297694084818713,2,2,4,1,1
9942724,55,1,1,6,1,3,3675291,1,0.576801182416595,3,2,6,1,1
4096770,56,1,0,1,2,2,1866713,0,0.236046176180516,0,0,6,0,0
4096770,56,1,0,1,2,2,9444390,0,0.228400155659829,0,0,6,0,0
5627761,51,1,0,0,2,3,1829531,0,0.174191450522019,0,0,6,0,0
5627761,51,1,0,0,2,3,9326543,0,0.176135920491451,0,0,6,0,0
311391,50,1,0,2,2,2,8547007,0,0.298235586057682,0,0,3,0,0
311391,50,1,0,2,2,2,8960757,1,0.305410262762765,3,1,3,0,0
7739276,52,0,0,7,1,2,3416547,1,0.587498498335708,3,3,9,1,0
9848272,56,1,1,0,1,2,8575153,1,0.176283392825998,2,5,10,1,1
3344007,54,1,0,0,2,4,7452013,0,0.185642679956656,0,0,6,0,0
3344007,54,1,0,0,2,4,2078957,0,0.187320422001881,0,0,12,0,0
4589358,57,1,0,1,2,6,1273909,0,0.257555334266638,0,0,6,0,0
4589358,57,1,0,1,2,6,8782604,0,0.250377931790186,0,0,1,0,0
2300124,54,1,0,0,1,5,9358644,0,0.183585847690215,0,0,3,0,0
9209699,55,1,1,0,1,1,1920573,1,0.16886163858311,3,1,3,0,0
5570680,69,1,0,0,1,2,4584339,0,0.17240806316203,0,0,4,0,0
6127910,59,1,0,1,1,1,5120959,0,0.22614917193427,0,0,9,0,0
2372796,56,1,0,1,2,1,8453190,0,0.222708930511347,0,0,4,0,0
2372796,56,1,0,1,2,1,5090521,1,0.238690710827442,3,2,6,0,0
4681214,50,1,0,2,1,2,2848427,0,0.294018672745385,0,0,3,0,0
9059249,54,1,1,0,1,4,6800877,0,0.175296111915029,0,0,6,0,0
5841909,51,1,0,2,1,2,1206915,1,0.301373043902425,3,2,6,0,0
577084,61,1,0,1,3,5,8547909,1,0.267358178212651,2,2,4,0,0
577084,61,1,0,1,3,5,6090957,0,0.264103735157888,0,0,6,0,0
577084,61,1,0,1,3,5,7394171,0,0.265818983654729,0,0,4,0,0
1832355,54,0,0,1,1,2,3417523,0,0.208519356032942,0,0,12,0,0
5183691,53,1,0,4,1,1,406214,1,0.422293474958212,2,3,6,1,1
3943964,57,1,0,0,2,6,3554432,0,0.202073365374502,0,0,3,0,0
3943964,57,1,0,0,2,6,7317122,0,0.19447765138228,0,0,4,0,0
4885764,53,1,0,0,2,2,4222373,0,0.168041096486001,0,0,6,0,0
4885764,53,1,0,0,2,2,3449951,0,0.160634739794683,0,0,9,0,0
1514545,58,1,0,0,1,1,7598168,0,0.159597843657737,0,0,3,0,0
9211196,46,1,1,0,1,2,6878575,0,0.165616226764884,0,0,4,0,0
7165146,57,1,0,0,1,3,9811548,0,0.185444973027976,0,0,3,0,0
7964405,55,1,0,2,2,1,1727825,0,0.292609752270342,0,0,2,0,0
7964405,55,1,0,2,2,1,6121720,0,0.29286093009208,0,0,6,0,0
3692891,48,1,0,1,2,5,497245,0,0.244294768423115,0,0,4,0,0
3692891,48,1,0,1,2,5,7204355,0,0.254811082383678,0,0,4,0,0
5726945,55,1,0,0,2,3,6334005,0,0.168633289284953,0,0,2,0,0
5726945,55,1,0,0,2,3,3534100,0,0.179142293539837,0,0,8,0,0
3891936,50,1,0,4,1,2,2545178,1,0.432460893112973,4,1,4,0,0
9097342,56,1,1,0,3,3,7157473,0,0.169590668104844,0,0,4,0,0
9097342,56,1,1,0,3,3,896821,0,0.162810931993835,0,0,12,0,0
9097342,56,1,1,0,3,3,1254614,0,0.178871072903825,0,0,2,0,0
6426942,57,1,0,1,1,3,934020,0,0.236735650820584,0,0,9,0,0
8853126,58,1,0,1,2,2,8263267,0,0.238332973259809,0,0,4,0,0
8853126,58,1,0,1,2,2,496534,0,0.24155630321715,0,0,4,0,0
690491,53,1,0,1,1,3,8491117,0,0.231245961810157,0,0,6,0,0
8082875,62,1,0,1,1,2,3532624,0,0.237514021947923,0,0,8,0,0
674771,60,1,0,0,2,2,1408564,0,0.171582386406544,0,0,3,0,0
674771,60,1,0,0,2,2,5075313,0,0.178967465919035,0,0,3,0,0
4536214,55,0,0,0,1,3,6998944,0,0.161872390243671,0,0,4,0,0
1800918,57,1,0,2,1,3,3212512,1,0.314942882912741,2,1,2,0,0
6340862,63,1,0,1,1,1,6349158,0,0.23484838376395,0,0,8,0,0
7631772,57,0,0,0,2,7,92188,0,0.180459837764425,0,0,9,0,0
7631772,57,0,0,0,2,7,33052,0,0.177380145261954,0,0,9,0,0
1621835,50,1,0,0,1,3,7491710,0,0.171200657907983,0,0,6,0,0
1565478,55,1,0,1,1,2,4315183,0,0.231359711534378,0,0,12,0,0
8702101,54,1,0,1,1,1,6900580,0,0.230062412179746,0,0,2,0,0
2187005,54,0,0,2,1,2,9599121,0,0.277176822079776,0,0,3,0,0
5908410,56,1,0,1,1,1,484113,0,0.231287658577333,0,0,2,0,0
7007840,54,0,0,3,1,1,1341582,1,0.346767351424702,2,4,8,1,1
8207744,61,1,0,0,2,1,1104591,0,0.167123682561065,0,0,5,0,0
8207744,61,1,0,0,2,1,7144009,0,0.15532945643147,0,0,3,0,0
7172547,68,1,0,3,1,1,8249943,1,0.366982219129068,3,5,15,1,1
4152109,52,0,0,1,2,4,4499106,0,0.234437946564961,0,0,3,0,0
4152109,52,0,0,1,2,4,8995178,0,0.226592703149835,0,0,6,0,0
5313962,44,1,0,0,1,1,4794382,0,0.143386047076215,0,0,12,0,0
32460,57,0,0,2,1,7,8011659,1,0.331188401257375,2,3,6,1,1
2520795,54,1,0,1,1,3,3229601,0,0.235308758934229,0,0,6,0,0
1552165,55,1,0,0,1,2,5614693,0,0.160807073361956,0,0,4,0,0
8787691,52,0,0,0,3,3,2585053,0,0.157138569173577,0,0,3,0,0
8787691,52,0,0,0,3,3,7366543,0,0.151881469133882,0,0,6,0,0
8787691,52,0,0,0,3,3,1749056,0,0.155053790447245,0,0,12,0,0
2034948,60,1,0,3,1,2,317193,1,0.369127978685855,3,1,3,0,0
5834814,67,1,0,0,1,5,9098405,0,0.199784366488881,0,0,6,0,0
8044084,63,1,0,0,1,3,818209,0,0.17891605882045,0,0,8,0,0
2646952,53,1,0,0,1,5,8529639,0,0.181337715278418,0,0,12,0,0
4057099,53,1,0,0,1,4,4258630,0,0.178210505985034,0,0,12,0,0
3803277,51,0,0,0,1,2,332778,0,0.140255334729137,0,0,1,0,0
2409318,56,0,0,1,1,2,6140968,0,0.210873255617073,0,0,6,0,0
8420013,47,1,0,1,1,1,3932321,0,0.217585695996976,0,0,4,0,0
70988,55,1,0,3,2,1,770429,1,0.36622410787062,3,1,3,0,0
70988,55,1,0,3,2,1,2344466,0,0.351421171942246,0,0,3,0,0
4763766,53,1,0,1,2,2,8467431,0,0.237395458320098,0,0,2,0,0
4763766,53,1,0,1,2,2,5256552,0,0.225984827847773,0,0,16,0,0
8744444,46,0,0,0,1,2,7784015,0,0.150134469216631,0,0,4,0,0
5668324,54,0,0,0,1,1,4062058,0,0.142937468122937,0,0,6,0,0
5007837,57,0,0,1,1,2,1919266,0,0.221256975963765,0,0,3,0,0
8744496,49,1,0,1,2,1,7995350,0,0.221320999870877,0,0,12,0,0
8744496,49,1,0,1,2,1,6052052,0,0.225866636870445,0,0,6,0,0
5242510,48,1,0,0,1,2,6810971,0,0.165030263443086,0,0,3,0,0
925436,61,1,0,5,1,1,303010,1,0.499690376147358,3,1,3,0,0
1345605,62,1,0,4,1,2,1603772,0,0.424737277013746,0,0,12,0,0
430174,56,1,0,0,2,1,7574830,0,0.158478613080299,0,0,8,0,0
430174,56,1,0,0,2,1,7804673,0,0.154607359326464,0,0,6,0,0
5794796,47,1,0,2,1,1,9724987,0,0.289585432727872,0,0,2,0,0
749129,57,0,0,2,1,1,4557405,0,0.278160337019618,0,0,2,0,0
1092315,56,1,0,4,3,8,2870694,1,0.471591551324194,1,1,1,0,0
1092315,56,1,0,4,3,8,893802,1,0.482703027406077,4,2,8,1,1
1092315,56,1,0,4,3,8,3777735,1,0.478976546916913,3,1,3,0,0
269783,48,1,0,0,1,4,9474390,0,0.16518749510384,0,0,3,0,0
4496200,55,1,0,0,1,4,84878,0,0.18005265380467,0,0,2,0,0
8027127,66,0,0,1,1,4,6815671,0,0.225970043202699,0,0,24,0,0
946130,57,1,0,0,2,2,6062527,0,0.17510371190861,0,0,2,0,0
946130,57,1,0,0,2,2,8428674,0,0.174623622635022,0,0,15,0,0
217249,65,1,0,0,1,5,703249,0,0.190530287726796,0,0,2,0,0
8659247,53,0,0,1,2,4,7734082,0,0.226467977626678,0,0,12,0,0
8659247,53,0,0,1,2,4,5184164,0,0.214861333175169,0,0,3,0,0
5821555,58,1,0,0,1,4,5133318,0,0.188232277718879,0,0,3,0,0
1567772,60,1,0,0,2,2,1350465,0,0.180332237532553,0,0,3,0,0
1567772,60,1,0,0,2,2,7593405,0,0.162456519578208,0,0,3,0,0
5143606,54,1,0,2,1,3,4463449,0,0.30045766543049,0,0,18,0,0
9423853,61,1,1,1,1,5,9029241,0,0.253602588713284,0,0,12,0,0
8590014,51,1,0,2,3,5,8228836,0,0.308024276216217,0,0,4,0,0
8590014,51,1,0,2,3,5,1415382,1,0.329495887005957,1,6,6,1,1
8590014,51,1,0,2,3,5,6023294,1,0.320899064829287,2,2,4,0,0
6144202,58,1,0,3,1,3,7067966,1,0.37091080080721,3,3,9,1,0
6211774,58,1,0,1,1,1,89881,0,0.217261793744248,0,0,6,0,0
7701427,65,1,0,0,1,4,6058247,0,0.182014463742832,0,0,4,0,0
5591765,60,0,0,0,3,1,9158466,0,0.149915003022958,0,0,18,0,0
5591765,60,0,0,0,3,1,2387433,0,0.139504372528389,0,0,4,0,0
5591765,60,0,0,0,3,1,3330798,0,0.149977676292943,0,0,9,0,0
1046264,61,1,0,1,1,3,431813,0,0.250057231786325,0,0,4,0,0
1607149,46,0,0,1,3,3,9453057,0,0.213869192584257,0,0,15,0,0
1607149,46,0,0,1,3,3,2020723,1,0.230705363425541,1,1,1,0,0
1607149,46,0,0,1,3,3,6718374,0,0.223382275364929,0,0,2,0,0
9209401,58,1,1,0,2,7,1050357,0,0.196004413990082,0,0,8,0,0
9209401,58,1,1,0,2,7,6234898,1,0.210349779505435,2,2,4,0,0
8587569,53,1,0,0,2,3,2523615,0,0.173864910746443,0,0,9,0,0
8587569,53,1,0,0,2,3,870953,0,0.170578345797609,0,0,3,0,0
7683043,55,1,0,0,1,6,9258007,0,0.197236478009532,0,0,9,0,0
215914,56,1,0,1,1,2,7918916,0,0.232085038915999,0,0,9,0,0
8999535,44,1,1,0,2,1,6725566,0,0.156889586552093,0,0,9,0,0
8999535,44,1,1,0,2,1,2877230,0,0.155747950307574,0,0,6,0,0
4220198,54,1,0,0,1,2,6010054,0,0.164065039776981,0,0,9,0,0
8155513,50,1,0,4,2,4,9585128,1,0.456313809969925,2,4,8,1,1
8155513,50,1,0,4,2,4,1134644,1,0.447823317078562,4,2,8,1,0
1659763,54,1,0,0,2,1,5249181,0,0.160681133575874,0,0,12,0,0
1659763,54,1,0,0,2,1,4287097,0,0.163499014259267,0,0,3,0,0
7022698,60,1,0,0,3,4,3594971,0,0.186545172486367,0,0,6,0,0
7022698,60,1,0,0,3,4,1201067,0,0.182010722737094,0,0,6,0,0
7022698,60,1,0,0,3,4,4837884,0,0.188261484086807,0,0,6,0,0
1465714,52,0,0,0,2,3,5646994,0,0.155407064537432,0,0,8,0,0
1465714,52,0,0,0,2,3,7913097,1,0.170737721712832,2,6,12,1,1
7835840,58,1,0,1,2,4,4834173,0,0.244560322736376,0,0,2,0,0
7835840,58,1,0,1,2,4,2101461,0,0.254498242883263,0,0,6,0,0
2222864,53,0,0,1,3,3,3993166,0,0.225560286855622,0,0,12,0,0
2222864,53,0,0,1,3,3,4137692,0,0.214984918373404,0,0,2,0,0
2222864,53,0,0,1,3,3,5039393,0,0.218399276789877,0,0,12,0,0
1179565,66,0,0,1,2,1,2890945,0,0.212173823417812,0,0,3,0,0
1179565,66,0,0,1,2,1,740347,0,0.221754945356616,0,0,6,0,0
9505446,53,0,1,1,2,1,2307367,1,0.215487822187054,3,8,24,1,0
9505446,53,0,1,1,2,1,7946510,1,0.232748413358254,2,1,2,0,0
6352730,49,1,0,1,1,2,6957854,1,0.242024217773948,3,2,6,1,1
4703933,59,0,0,1,2,1,459476,0,0.21358270206744,0,0,28,0,0
4703933,59,0,0,1,2,1,3385440,0,0.20674638843997,0,0,4,0,0
1204124,60,1,0,1,6,1,4002011,0,0.223400740092878,0,0,8,0,0
1204124,60,1,0,1,6,1,5805782,1,0.242572509652061,2,3,6,1,1
1204124,60,1,0,1,6,1,2158165,0,0.222124663890869,0,0,16,0,0
1204124,60,1,0,1,6,1,5904750,0,0.227563208850067,0,0,4,0,0
1204124,60,1,0,1,6,1,4808199,0,0.228015250784443,0,0,4,0,0
1204124,60,1,0,1,6,1,823214,0,0.219317762534832,0,0,8,0,0
4801536,54,1,0,3,2,1,1085555,1,0.362202872690208,1,1,1,0,0
4801536,54,1,0,3,2,1,5021970,1,0.365971618856463,3,1,3,0,0
3680081,60,1,0,0,3,2,9842405,0,0.171223910074031,0,0,6,0,0
3680081,60,1,0,0,3,2,9575953,0,0.160699990704926,0,0,12,0,0
3680081,60,1,0,0,3,2,7719453,0,0.178238890324908,0,0,18,0,0
9089242,63,1,1,0,1,1,7955818,0,0.162652517076029,0,0,1,0,0
1528595,51,0,0,0,2,4,7883544,0,0.158112443503406,0,0,3,0,0
1528595,51,0,0,0,2,4,4950108,0,0.168372673814234,0,0,16,0,0
8554685,64,1,0,2,1,1,9953758,1,0.302886935563802,2,3,6,1,0
9073028,53,0,1,0,1,2,7037245,0,0.144163275743996,0,0,4,0,0
8997810,50,1,0,2,1,2,7342165,1,0.306803485147724,2,3,6,1,1
5149009,55,1,0,1,3,2,4223065,0,0.229833453036747,0,0,4,0,0
5149009,55,1,0,1,3,2,6170942,0,0.229346140504973,0,0,4,0,0
5149009,55,1,0,1,3,2,8941253,0,0.234257071715882,0,0,4,0,0
4167442,48,1,0,1,1,7,3166397,0,0.264210292232448,0,0,4,0,0
4691347,52,1,0,0,2,3,7059682,0,0.16827073889969,0,0,1,0,0
4691347,52,1,0,0,2,3,457205,0,0.181428610702914,0,0,8,0,0
1972393,60,1,0,0,1,6,5318237,0,0.201209317738432,0,0,8,0,0
3297508,55,1,0,1,3,1,2959732,0,0.222645498793546,0,0,15,0,0
3297508,55,1,0,1,3,1,9558623,0,0.227136871655777,0,0,3,0,0
3297508,55,1,0,1,3,1,518947,0,0.230844228322854,0,0,4,0,0
9553059,57,1,1,0,2,2,7006511,0,0.175456461621973,0,0,9,0,0
9553059,57,1,1,0,2,2,9571394,0,0.175079394488319,0,0,8,0,0
5847740,53,1,0,2,3,3,2769128,1,0.307662484757632,4,4,16,1,0
5847740,53,1,0,2,3,3,232857,1,0.309897338016521,3,2,6,1,0
5847740,53,1,0,2,3,3,4712885,0,0.30405971381934,0,0,6,0,0
6185137,55,1,0,0,1,2,5678486,0,0.170982105013109,0,0,6,0,0
4952449,57,1,0,4,3,3,9681853,1,0.434070917523782,3,2,6,1,0
4952449,57,1,0,4,3,3,3213824,1,0.43831554477391,1,2,2,0,0
4952449,57,1,0,4,3,3,7860462,1,0.446006301705729,3,1,3,0,0
5181409,54,1,0,2,2,2,430712,0,0.299774627288824,0,0,9,0,0
5181409,54,1,0,2,2,2,6943471,1,0.307056803492757,3,1,3,0,0
3252129,52,1,0,0,2,2,9221402,0,0.164757256196823,0,0,8,0,0
3252129,52,1,0,0,2,2,9388080,0,0.158058689341058,0,0,6,0,0
5527688,58,1,0,1,2,1,1090846,0,0.234151682397449,0,0,4,0,0
5527688,58,1,0,1,2,1,8848314,0,0.21857944122967,0,0,4,0,0
177816,58,1,0,2,1,2,7655727,0,0.30261985410373,0,0,8,0,0
569677,64,1,0,2,1,2,2018920,0,0.306726542234663,0,0,12,0,0
3887001,59,1,0,0,1,4,8142963,0,0.174380708913229,0,0,1,0,0
1100495,56,1,0,1,1,3,4151072,0,0.242662556714986,0,0,4,0,0
580892,49,0,0,6,2,1,6259703,1,0.53995448956561,3,1,3,0,0
580892,49,0,0,6,2,1,2766174,1,0.528039515197858,3,4,12,1,1
1925879,58,1,0,1,2,2,5302154,0,0.232899796345899,0,0,4,0,0
1925879,58,1,0,1,2,2,4639973,0,0.243369904186219,0,0,1,0,0
6164673,52,1,0,3,1,2,8920213,1,0.360925874449382,3,3,9,1,1
5935725,58,1,0,0,1,4,255082,0,0.17966099664672,0,0,4,0,0
5976327,66,0,0,2,1,1,2537248,0,0.270801086052413,0,0,3,0,0
9065152,51,1,1,0,2,2,688565,1,0.176401566783098,3,2,6,0,0
9065152,51,1,1,0,2,2,8424148,0,0.163350327169634,0,0,3,0,0
4454843,55,1,0,2,1,2,9711448,0,0.298842838586876,0,0,2,0,0
7212218,56,1,0,1,1,2,1494298,0,0.231162283214278,0,0,1,0,0
2374871,50,1,0,4,1,3,492673,1,0.457769870159407,2,3,6,1,1
1422831,52,1,0,3,1,2,4414840,0,0.351941858008324,0,0,3,0,0
8565791,57,1,0,0,5,2,3026605,0,0.170478561652886,0,0,4,0,0
8565791,57,1,0,0,5,2,6612011,0,0.165038830862562,0,0,9,0,0
8565791,57,1,0,0,5,2,5192043,0,0.151060869840086,0,0,1,0,0
8565791,57,1,0,0,5,2,8287217,0,0.159232841788209,0,0,2,0,0
8565791,57,1,0,0,5,2,2855399,0,0.166543920490179,0,0,6,0,0
750565,53,1,0,0,4,2,8293406,0,0.166117739293991,0,0,8,0,0
750565,53,1,0,0,4,2,7133021,0,0.157298782860748,0,0,2,0,0
750565,53,1,0,0,4,2,7141368,0,0.167454261209793,0,0,18,0,0
750565,53,1,0,0,4,2,1802098,0,0.17415895979104,0,0,9,0,0
216733,57,1,0,0,1,3,2591783,0,0.176306386823097,0,0,2,0,0
1223807,60,1,0,3,1,1,2813051,1,0.363197536540731,4,1,4,0,0
6935165,57,0,0,1,1,3,329403,0,0.206642228329136,0,0,4,0,0
4604270,55,1,0,0,1,2,5486976,0,0.163641533014334,0,0,4,0,0
2701770,57,1,0,8,1,4,7961649,1,0.711149402986283,3,1,3,0,0
4550542,61,1,0,1,1,2,6200736,0,0.238300367875167,0,0,4,0,0
5104305,56,1,0,0,1,1,2785053,0,0.163911118794187,0,0,2,0,0
2196387,55,1,0,0,1,3,9067324,0,0.170420738125532,0,0,28,0,0
4000581,55,1,0,0,2,1,9982506,1,0.176816346397619,1,3,3,0,0
4000581,55,1,0,0,2,1,9142526,0,0.157040644127255,0,0,3,0,0
7291189,57,1,0,0,2,1,6975404,0,0.163525567196259,0,0,4,0,0
7291189,57,1,0,0,2,1,8154693,0,0.156517338666576,0,0,6,0,0
1638295,59,1,0,0,1,1,2505478,0,0.158310095134841,0,0,6,0,0
9633546,56,1,1,0,2,1,9786664,1,0.16907125447843,3,4,12,1,1
9633546,56,1,1,0,2,1,9141546,0,0.165572520176331,0,0,14,0,0
9430530,51,0,1,1,1,2,209612,1,0.217988012063676,2,4,8,1,1
3580552,53,0,0,1,1,2,5511883,0,0.212142302908958,0,0,2,0,0
3939129,66,1,0,1,2,2,3327228,0,0.249223615173981,0,0,9,0,0
3939129,66,1,0,1,2,2,1982833,0,0.234179666740178,0,0,2,0,0
2562181,57,1,0,2,2,2,4530903,0,0.299212930762971,0,0,6,0,0
2562181,57,1,0,2,2,2,8525549,0,0.287977382802898,0,0,24,0,0
3065696,62,1,0,1,3,3,9312831,0,0.236387972276831,0,0,2,0,0
3065696,62,1,0,1,3,3,1388826,0,0.231968841497449,0,0,2,0,0
3065696,62,1,0,1,3,3,2477406,0,0.235608660232959,0,0,12,0,0
1315705,61,1,0,1,1,2,624212,0,0.236997049643487,0,0,4,0,0
9810217,61,1,1,6,1,3,2507809,1,0.583959007862361,3,1,3,0,0
5984711,71,1,0,5,1,1,5129226,1,0.506298528904281,4,3,12,1,0
7484789,54,0,0,2,1,1,8533264,0,0.270542046590555,0,0,8,0,0
719373,61,1,0,0,2,4,5186361,0,0.189226708379029,0,0,8,0,0
719373,61,1,0,0,2,4,7579919,0,0.189170483867307,0,0,1,0,0
5808030,58,1,0,1,2,2,9441318,1,0.244942182835142,3,3,9,1,1
5808030,58,1,0,1,2,2,5773428,0,0.235284959684473,0,0,14,0,0
